# n_glb= 10000 vel_ave= 0.05 dens= 10000 sigma= 0.002 t_coll= 1 t_end= 12 t_recover= 1 dt= 0.002
|time_sys = 0 |n_infected = 10
|time_sys = 0.002 |n_infected = 10 |n_removed = 0 |other = 9990 |
|time_sys = 1.986 |n_infected = 14 |n_removed = 20 |other = 9966 |
|time_sys = 1.988 |n_infected = 14 |n_removed = 20 |other = 9966 |
|time_sys = 1.99 |n_infected = 14 |n_removed = 20 |other = 9966 |
|time_sys = 1.992 |n_infected = 14 |n_removed = 20 |other = 9966 |
|time_sys = 1.994 |n_infected = 14 |n_removed = 20 |other = 9966 |
|time_sys = 1.996 |n_infected = 14 |n_removed = 20 |other = 9966 |
|time_sys = 1.998 |n_infected = 14 |n_removed = 20 |other = 9966 |
|time_sys = 2 |n_infected = 14 |n_removed = 20 |other = 9966 |
|time_sys = 2.002 |n_infected = 14 |n_removed = 20 |other = 9966 |
|time_sys = 2.004 |n_infected = 14 |n_removed = 20 |other = 9966 |
|time_sys = 2.006 |n_infected = 13 |n_removed = 21 |other = 9966 |
|time_sys = 2.008 |n_infected = 13 |n_removed = 21 |other = 9966 |
|time_sys = 2.01 |n_infected = 13 |n_removed = 21 |other = 9966 |
|time_sys = 2.012 |n_infected = 13 |n_removed = 21 |other = 9966 |
|time_sys = 2.014 |n_infected = 13 |n_removed = 21 |other = 9966 |
|time_sys = 2.016 |n_infected = 13 |n_removed = 21 |other = 9966 |
|time_sys = 2.018 |n_infected = 13 |n_removed = 21 |other = 9966 |
|time_sys = 2.02 |n_infected = 13 |n_removed = 21 |other = 9966 |
|time_sys = 2.022 |n_infected = 13 |n_removed = 21 |other = 9966 |
|time_sys = 2.024 |n_infected = 13 |n_removed = 21 |other = 9966 |
|time_sys = 2.026 |n_infected = 13 |n_removed = 21 |other = 9966 |
|time_sys = 2.028 |n_infected = 13 |n_removed = 21 |other = 9966 |
|time_sys = 2.03 |n_infected = 13 |n_removed = 21 |other = 9966 |
|time_sys = 2.032 |n_infected = 13 |n_removed = 21 |other = 9966 |
|time_sys = 2.034 |n_infected = 13 |n_removed = 21 |other = 9966 |
|time_sys = 2.036 |n_infected = 12 |n_removed = 22 |other = 9966 |
|time_sys = 2.038 |n_infected = 12 |n_removed = 22 |other = 9966 |
|time_sys = 2.04 |n_infected = 12 |n_removed = 22 |other = 9966 |
|time_sys = 2.042 |n_infected = 12 |n_removed = 22 |other = 9966 |
|time_sys = 2.044 |n_infected = 12 |n_removed = 22 |other = 9966 |
|time_sys = 2.046 |n_infected = 12 |n_removed = 22 |other = 9966 |
|time_sys = 2.048 |n_infected = 12 |n_removed = 22 |other = 9966 |
|time_sys = 2.05 |n_infected = 12 |n_removed = 22 |other = 9966 |
|time_sys = 2.052 |n_infected = 12 |n_removed = 22 |other = 9966 |
|time_sys = 2.054 |n_infected = 12 |n_removed = 22 |other = 9966 |
|time_sys = 2.056 |n_infected = 12 |n_removed = 22 |other = 9966 |
|time_sys = 2.05799999999999 |n_infected = 12 |n_removed = 22 |other = 9966 |
|time_sys = 2.05999999999999 |n_infected = 12 |n_removed = 22 |other = 9966 |
|time_sys = 2.06199999999999 |n_infected = 12 |n_removed = 22 |other = 9966 |
|time_sys = 2.06399999999999 |n_infected = 12 |n_removed = 22 |other = 9966 |
|time_sys = 2.06599999999999 |n_infected = 12 |n_removed = 22 |other = 9966 |
|time_sys = 2.06799999999999 |n_infected = 12 |n_removed = 22 |other = 9966 |
|time_sys = 2.06999999999999 |n_infected = 12 |n_removed = 22 |other = 9966 |
|time_sys = 2.07199999999999 |n_infected = 12 |n_removed = 22 |other = 9966 |
|time_sys = 2.07399999999999 |n_infected = 12 |n_removed = 22 |other = 9966 |
|time_sys = 2.07599999999999 |n_infected = 12 |n_removed = 22 |other = 9966 |
|time_sys = 2.07799999999999 |n_infected = 12 |n_removed = 22 |other = 9966 |
|time_sys = 2.07999999999999 |n_infected = 12 |n_removed = 22 |other = 9966 |
|time_sys = 2.08199999999999 |n_infected = 12 |n_removed = 22 |other = 9966 |
|time_sys = 2.08399999999999 |n_infected = 12 |n_removed = 22 |other = 9966 |
|time_sys = 2.08599999999999 |n_infected = 12 |n_removed = 22 |other = 9966 |
|time_sys = 2.08799999999999 |n_infected = 12 |n_removed = 22 |other = 9966 |
|time_sys = 2.08999999999999 |n_infected = 12 |n_removed = 22 |other = 9966 |
|time_sys = 2.09199999999999 |n_infected = 12 |n_removed = 22 |other = 9966 |
|time_sys = 2.09399999999999 |n_infected = 12 |n_removed = 22 |other = 9966 |
|time_sys = 2.09599999999999 |n_infected = 12 |n_removed = 22 |other = 9966 |
|time_sys = 2.09799999999999 |n_infected = 12 |n_removed = 22 |other = 9966 |
|time_sys = 2.09999999999999 |n_infected = 12 |n_removed = 22 |other = 9966 |
|time_sys = 2.10199999999999 |n_infected = 12 |n_removed = 22 |other = 9966 |
|time_sys = 2.10399999999999 |n_infected = 12 |n_removed = 22 |other = 9966 |
|time_sys = 2.10599999999999 |n_infected = 12 |n_removed = 22 |other = 9966 |
|time_sys = 2.10799999999999 |n_infected = 12 |n_removed = 22 |other = 9966 |
|time_sys = 2.10999999999999 |n_infected = 12 |n_removed = 22 |other = 9966 |
|time_sys = 2.11199999999999 |n_infected = 12 |n_removed = 22 |other = 9966 |
|time_sys = 2.11399999999999 |n_infected = 12 |n_removed = 22 |other = 9966 |
|time_sys = 2.11599999999999 |n_infected = 12 |n_removed = 22 |other = 9966 |
|time_sys = 2.11799999999999 |n_infected = 12 |n_removed = 22 |other = 9966 |
|time_sys = 2.11999999999999 |n_infected = 12 |n_removed = 22 |other = 9966 |
|time_sys = 2.12199999999999 |n_infected = 12 |n_removed = 22 |other = 9966 |
|time_sys = 2.12399999999999 |n_infected = 12 |n_removed = 22 |other = 9966 |
|time_sys = 2.12599999999999 |n_infected = 12 |n_removed = 22 |other = 9966 |
|time_sys = 2.12799999999999 |n_infected = 12 |n_removed = 22 |other = 9966 |
|time_sys = 2.12999999999999 |n_infected = 12 |n_removed = 22 |other = 9966 |
|time_sys = 2.13199999999999 |n_infected = 12 |n_removed = 22 |other = 9966 |
|time_sys = 2.13399999999999 |n_infected = 12 |n_removed = 22 |other = 9966 |
|time_sys = 2.13599999999999 |n_infected = 12 |n_removed = 22 |other = 9966 |
|time_sys = 2.13799999999999 |n_infected = 12 |n_removed = 22 |other = 9966 |
|time_sys = 2.13999999999999 |n_infected = 11 |n_removed = 23 |other = 9966 |
|time_sys = 2.14199999999999 |n_infected = 11 |n_removed = 23 |other = 9966 |
|time_sys = 2.14399999999999 |n_infected = 11 |n_removed = 23 |other = 9966 |
|time_sys = 2.14599999999999 |n_infected = 11 |n_removed = 23 |other = 9966 |
|time_sys = 2.14799999999999 |n_infected = 11 |n_removed = 23 |other = 9966 |
|time_sys = 2.14999999999998 |n_infected = 11 |n_removed = 23 |other = 9966 |
|time_sys = 2.15199999999998 |n_infected = 11 |n_removed = 23 |other = 9966 |
|time_sys = 2.15399999999998 |n_infected = 11 |n_removed = 23 |other = 9966 |
|time_sys = 2.15599999999998 |n_infected = 11 |n_removed = 23 |other = 9966 |
|time_sys = 2.15799999999998 |n_infected = 11 |n_removed = 23 |other = 9966 |
|time_sys = 2.15999999999998 |n_infected = 11 |n_removed = 23 |other = 9966 |
|time_sys = 2.16199999999998 |n_infected = 11 |n_removed = 23 |other = 9966 |
|time_sys = 2.16399999999998 |n_infected = 11 |n_removed = 23 |other = 9966 |
|time_sys = 2.16599999999998 |n_infected = 11 |n_removed = 23 |other = 9966 |
|time_sys = 2.16799999999998 |n_infected = 11 |n_removed = 23 |other = 9966 |
|time_sys = 2.16999999999998 |n_infected = 11 |n_removed = 23 |other = 9966 |
|time_sys = 2.17199999999998 |n_infected = 11 |n_removed = 23 |other = 9966 |
|time_sys = 2.17399999999998 |n_infected = 11 |n_removed = 23 |other = 9966 |
|time_sys = 2.17599999999998 |n_infected = 11 |n_removed = 23 |other = 9966 |
|time_sys = 2.17799999999998 |n_infected = 11 |n_removed = 23 |other = 9966 |
|time_sys = 2.17999999999998 |n_infected = 12 |n_removed = 23 |other = 9965 |
|time_sys = 2.18199999999998 |n_infected = 12 |n_removed = 23 |other = 9965 |
|time_sys = 2.18399999999998 |n_infected = 12 |n_removed = 23 |other = 9965 |
|time_sys = 2.18599999999998 |n_infected = 12 |n_removed = 23 |other = 9965 |
|time_sys = 2.18799999999998 |n_infected = 12 |n_removed = 23 |other = 9965 |
|time_sys = 2.18999999999998 |n_infected = 12 |n_removed = 23 |other = 9965 |
|time_sys = 2.19199999999998 |n_infected = 12 |n_removed = 23 |other = 9965 |
|time_sys = 2.19399999999998 |n_infected = 12 |n_removed = 23 |other = 9965 |
|time_sys = 2.19599999999998 |n_infected = 12 |n_removed = 23 |other = 9965 |
|time_sys = 2.19799999999998 |n_infected = 12 |n_removed = 23 |other = 9965 |
|time_sys = 2.19999999999998 |n_infected = 12 |n_removed = 23 |other = 9965 |
|time_sys = 2.20199999999998 |n_infected = 12 |n_removed = 23 |other = 9965 |
|time_sys = 2.20399999999998 |n_infected = 12 |n_removed = 23 |other = 9965 |
|time_sys = 2.20599999999998 |n_infected = 12 |n_removed = 23 |other = 9965 |
|time_sys = 2.20799999999998 |n_infected = 12 |n_removed = 23 |other = 9965 |
|time_sys = 2.20999999999998 |n_infected = 12 |n_removed = 23 |other = 9965 |
|time_sys = 2.21199999999998 |n_infected = 12 |n_removed = 23 |other = 9965 |
|time_sys = 2.21399999999998 |n_infected = 12 |n_removed = 23 |other = 9965 |
|time_sys = 2.21599999999998 |n_infected = 12 |n_removed = 23 |other = 9965 |
|time_sys = 2.21799999999998 |n_infected = 12 |n_removed = 23 |other = 9965 |
|time_sys = 2.21999999999998 |n_infected = 12 |n_removed = 23 |other = 9965 |
|time_sys = 2.22199999999998 |n_infected = 12 |n_removed = 23 |other = 9965 |
|time_sys = 2.22399999999998 |n_infected = 12 |n_removed = 23 |other = 9965 |
|time_sys = 2.22599999999998 |n_infected = 12 |n_removed = 23 |other = 9965 |
|time_sys = 2.22799999999998 |n_infected = 12 |n_removed = 23 |other = 9965 |
|time_sys = 2.22999999999998 |n_infected = 12 |n_removed = 23 |other = 9965 |
|time_sys = 2.23199999999998 |n_infected = 12 |n_removed = 23 |other = 9965 |
|time_sys = 2.23399999999998 |n_infected = 12 |n_removed = 23 |other = 9965 |
|time_sys = 2.23599999999998 |n_infected = 12 |n_removed = 23 |other = 9965 |
|time_sys = 2.23799999999998 |n_infected = 12 |n_removed = 23 |other = 9965 |
|time_sys = 2.23999999999997 |n_infected = 11 |n_removed = 24 |other = 9965 |
|time_sys = 2.24199999999997 |n_infected = 10 |n_removed = 25 |other = 9965 |
|time_sys = 2.24399999999997 |n_infected = 10 |n_removed = 25 |other = 9965 |
|time_sys = 2.24599999999997 |n_infected = 10 |n_removed = 25 |other = 9965 |
|time_sys = 2.24799999999997 |n_infected = 10 |n_removed = 25 |other = 9965 |
|time_sys = 2.24999999999997 |n_infected = 10 |n_removed = 25 |other = 9965 |
|time_sys = 2.25199999999997 |n_infected = 10 |n_removed = 25 |other = 9965 |
|time_sys = 2.25399999999997 |n_infected = 10 |n_removed = 25 |other = 9965 |
|time_sys = 2.25599999999997 |n_infected = 10 |n_removed = 25 |other = 9965 |
|time_sys = 2.25799999999997 |n_infected = 10 |n_removed = 25 |other = 9965 |
|time_sys = 2.25999999999997 |n_infected = 10 |n_removed = 25 |other = 9965 |
|time_sys = 2.26199999999997 |n_infected = 10 |n_removed = 25 |other = 9965 |
|time_sys = 2.26399999999997 |n_infected = 10 |n_removed = 25 |other = 9965 |
|time_sys = 2.26599999999997 |n_infected = 10 |n_removed = 25 |other = 9965 |
|time_sys = 2.26799999999997 |n_infected = 10 |n_removed = 25 |other = 9965 |
|time_sys = 2.26999999999997 |n_infected = 10 |n_removed = 25 |other = 9965 |
|time_sys = 2.27199999999997 |n_infected = 10 |n_removed = 25 |other = 9965 |
|time_sys = 2.27399999999997 |n_infected = 10 |n_removed = 25 |other = 9965 |
|time_sys = 2.27599999999997 |n_infected = 10 |n_removed = 25 |other = 9965 |
|time_sys = 2.27799999999997 |n_infected = 10 |n_removed = 25 |other = 9965 |
|time_sys = 2.27999999999997 |n_infected = 10 |n_removed = 25 |other = 9965 |
|time_sys = 2.28199999999997 |n_infected = 10 |n_removed = 25 |other = 9965 |
|time_sys = 2.28399999999997 |n_infected = 10 |n_removed = 25 |other = 9965 |
|time_sys = 2.28599999999997 |n_infected = 10 |n_removed = 25 |other = 9965 |
|time_sys = 2.28799999999997 |n_infected = 10 |n_removed = 25 |other = 9965 |
|time_sys = 2.28999999999997 |n_infected = 10 |n_removed = 25 |other = 9965 |
|time_sys = 2.29199999999997 |n_infected = 10 |n_removed = 25 |other = 9965 |
|time_sys = 2.29399999999997 |n_infected = 10 |n_removed = 25 |other = 9965 |
|time_sys = 2.29599999999997 |n_infected = 10 |n_removed = 25 |other = 9965 |
|time_sys = 2.29799999999997 |n_infected = 10 |n_removed = 25 |other = 9965 |
|time_sys = 2.29999999999997 |n_infected = 10 |n_removed = 25 |other = 9965 |
|time_sys = 2.30199999999997 |n_infected = 9 |n_removed = 26 |other = 9965 |
|time_sys = 2.30399999999997 |n_infected = 9 |n_removed = 26 |other = 9965 |
|time_sys = 2.30599999999997 |n_infected = 9 |n_removed = 26 |other = 9965 |
|time_sys = 2.30799999999997 |n_infected = 9 |n_removed = 26 |other = 9965 |
|time_sys = 2.30999999999997 |n_infected = 9 |n_removed = 26 |other = 9965 |
|time_sys = 2.31199999999997 |n_infected = 9 |n_removed = 26 |other = 9965 |
|time_sys = 2.31399999999997 |n_infected = 9 |n_removed = 26 |other = 9965 |
|time_sys = 2.31599999999997 |n_infected = 9 |n_removed = 26 |other = 9965 |
|time_sys = 2.31799999999997 |n_infected = 9 |n_removed = 26 |other = 9965 |
|time_sys = 2.31999999999997 |n_infected = 9 |n_removed = 26 |other = 9965 |
|time_sys = 2.32199999999997 |n_infected = 9 |n_removed = 26 |other = 9965 |
|time_sys = 2.32399999999997 |n_infected = 9 |n_removed = 26 |other = 9965 |
|time_sys = 2.32599999999997 |n_infected = 9 |n_removed = 26 |other = 9965 |
|time_sys = 2.32799999999997 |n_infected = 9 |n_removed = 26 |other = 9965 |
|time_sys = 2.32999999999996 |n_infected = 9 |n_removed = 26 |other = 9965 |
|time_sys = 2.33199999999996 |n_infected = 9 |n_removed = 26 |other = 9965 |
|time_sys = 2.33399999999996 |n_infected = 9 |n_removed = 26 |other = 9965 |
|time_sys = 2.33599999999996 |n_infected = 9 |n_removed = 26 |other = 9965 |
|time_sys = 2.33799999999996 |n_infected = 9 |n_removed = 26 |other = 9965 |
|time_sys = 2.33999999999996 |n_infected = 9 |n_removed = 26 |other = 9965 |
|time_sys = 2.34199999999996 |n_infected = 9 |n_removed = 26 |other = 9965 |
|time_sys = 2.34399999999996 |n_infected = 9 |n_removed = 26 |other = 9965 |
|time_sys = 2.34599999999996 |n_infected = 9 |n_removed = 26 |other = 9965 |
|time_sys = 2.34799999999996 |n_infected = 9 |n_removed = 26 |other = 9965 |
|time_sys = 2.34999999999996 |n_infected = 9 |n_removed = 26 |other = 9965 |
|time_sys = 2.35199999999996 |n_infected = 9 |n_removed = 26 |other = 9965 |
|time_sys = 2.35399999999996 |n_infected = 9 |n_removed = 26 |other = 9965 |
|time_sys = 2.35599999999996 |n_infected = 9 |n_removed = 26 |other = 9965 |
|time_sys = 2.35799999999996 |n_infected = 9 |n_removed = 26 |other = 9965 |
|time_sys = 2.35999999999996 |n_infected = 9 |n_removed = 26 |other = 9965 |
|time_sys = 2.36199999999996 |n_infected = 9 |n_removed = 26 |other = 9965 |
|time_sys = 2.36399999999996 |n_infected = 9 |n_removed = 26 |other = 9965 |
|time_sys = 2.36599999999996 |n_infected = 9 |n_removed = 26 |other = 9965 |
|time_sys = 2.36799999999996 |n_infected = 9 |n_removed = 26 |other = 9965 |
|time_sys = 2.36999999999996 |n_infected = 9 |n_removed = 26 |other = 9965 |
|time_sys = 2.37199999999996 |n_infected = 9 |n_removed = 26 |other = 9965 |
|time_sys = 2.37399999999996 |n_infected = 10 |n_removed = 26 |other = 9964 |
|time_sys = 2.37599999999996 |n_infected = 10 |n_removed = 26 |other = 9964 |
|time_sys = 2.37799999999996 |n_infected = 10 |n_removed = 26 |other = 9964 |
|time_sys = 2.37999999999996 |n_infected = 10 |n_removed = 26 |other = 9964 |
|time_sys = 2.38199999999996 |n_infected = 10 |n_removed = 26 |other = 9964 |
|time_sys = 2.38399999999996 |n_infected = 10 |n_removed = 26 |other = 9964 |
|time_sys = 2.38599999999996 |n_infected = 10 |n_removed = 26 |other = 9964 |
|time_sys = 2.38799999999996 |n_infected = 10 |n_removed = 26 |other = 9964 |
|time_sys = 2.38999999999996 |n_infected = 10 |n_removed = 26 |other = 9964 |
|time_sys = 2.39199999999996 |n_infected = 10 |n_removed = 26 |other = 9964 |
|time_sys = 2.39399999999996 |n_infected = 10 |n_removed = 26 |other = 9964 |
|time_sys = 2.39599999999996 |n_infected = 10 |n_removed = 26 |other = 9964 |
|time_sys = 2.39799999999996 |n_infected = 10 |n_removed = 26 |other = 9964 |
|time_sys = 2.39999999999996 |n_infected = 10 |n_removed = 26 |other = 9964 |
|time_sys = 2.40199999999996 |n_infected = 10 |n_removed = 26 |other = 9964 |
|time_sys = 2.40399999999996 |n_infected = 10 |n_removed = 26 |other = 9964 |
|time_sys = 2.40599999999996 |n_infected = 10 |n_removed = 26 |other = 9964 |
|time_sys = 2.40799999999996 |n_infected = 10 |n_removed = 26 |other = 9964 |
|time_sys = 2.40999999999996 |n_infected = 10 |n_removed = 26 |other = 9964 |
|time_sys = 2.41199999999996 |n_infected = 10 |n_removed = 26 |other = 9964 |
|time_sys = 2.41399999999996 |n_infected = 10 |n_removed = 26 |other = 9964 |
|time_sys = 2.41599999999996 |n_infected = 10 |n_removed = 26 |other = 9964 |
|time_sys = 2.41799999999996 |n_infected = 10 |n_removed = 26 |other = 9964 |
|time_sys = 2.41999999999996 |n_infected = 10 |n_removed = 26 |other = 9964 |
|time_sys = 2.42199999999995 |n_infected = 10 |n_removed = 26 |other = 9964 |
|time_sys = 2.42399999999995 |n_infected = 10 |n_removed = 26 |other = 9964 |
|time_sys = 2.42599999999995 |n_infected = 10 |n_removed = 26 |other = 9964 |
|time_sys = 2.42799999999995 |n_infected = 10 |n_removed = 26 |other = 9964 |
|time_sys = 2.42999999999995 |n_infected = 10 |n_removed = 26 |other = 9964 |
|time_sys = 2.43199999999995 |n_infected = 10 |n_removed = 26 |other = 9964 |
|time_sys = 2.43399999999995 |n_infected = 10 |n_removed = 26 |other = 9964 |
|time_sys = 2.43599999999995 |n_infected = 10 |n_removed = 26 |other = 9964 |
|time_sys = 2.43799999999995 |n_infected = 10 |n_removed = 26 |other = 9964 |
|time_sys = 2.43999999999995 |n_infected = 10 |n_removed = 26 |other = 9964 |
|time_sys = 2.44199999999995 |n_infected = 10 |n_removed = 26 |other = 9964 |
|time_sys = 2.44399999999995 |n_infected = 10 |n_removed = 26 |other = 9964 |
|time_sys = 2.44599999999995 |n_infected = 10 |n_removed = 26 |other = 9964 |
|time_sys = 2.44799999999995 |n_infected = 10 |n_removed = 26 |other = 9964 |
|time_sys = 2.44999999999995 |n_infected = 10 |n_removed = 26 |other = 9964 |
|time_sys = 2.45199999999995 |n_infected = 11 |n_removed = 26 |other = 9963 |
|time_sys = 2.45399999999995 |n_infected = 11 |n_removed = 26 |other = 9963 |
|time_sys = 2.45599999999995 |n_infected = 11 |n_removed = 26 |other = 9963 |
|time_sys = 2.45799999999995 |n_infected = 11 |n_removed = 26 |other = 9963 |
|time_sys = 2.45999999999995 |n_infected = 11 |n_removed = 26 |other = 9963 |
|time_sys = 2.46199999999995 |n_infected = 11 |n_removed = 26 |other = 9963 |
|time_sys = 2.46399999999995 |n_infected = 10 |n_removed = 27 |other = 9963 |
|time_sys = 2.46599999999995 |n_infected = 11 |n_removed = 27 |other = 9962 |
|time_sys = 2.46799999999995 |n_infected = 11 |n_removed = 27 |other = 9962 |
|time_sys = 2.46999999999995 |n_infected = 11 |n_removed = 27 |other = 9962 |
|time_sys = 2.47199999999995 |n_infected = 11 |n_removed = 27 |other = 9962 |
|time_sys = 2.47399999999995 |n_infected = 12 |n_removed = 27 |other = 9961 |
|time_sys = 2.47599999999995 |n_infected = 12 |n_removed = 27 |other = 9961 |
|time_sys = 2.47799999999995 |n_infected = 12 |n_removed = 27 |other = 9961 |
|time_sys = 2.47999999999995 |n_infected = 12 |n_removed = 27 |other = 9961 |
|time_sys = 2.48199999999995 |n_infected = 12 |n_removed = 27 |other = 9961 |
|time_sys = 2.48399999999995 |n_infected = 12 |n_removed = 27 |other = 9961 |
|time_sys = 2.48599999999995 |n_infected = 12 |n_removed = 27 |other = 9961 |
|time_sys = 2.48799999999995 |n_infected = 12 |n_removed = 27 |other = 9961 |
|time_sys = 2.48999999999995 |n_infected = 12 |n_removed = 27 |other = 9961 |
|time_sys = 2.49199999999995 |n_infected = 12 |n_removed = 27 |other = 9961 |
|time_sys = 2.49399999999995 |n_infected = 12 |n_removed = 27 |other = 9961 |
|time_sys = 2.49599999999995 |n_infected = 12 |n_removed = 27 |other = 9961 |
|time_sys = 2.49799999999995 |n_infected = 12 |n_removed = 27 |other = 9961 |
|time_sys = 2.49999999999995 |n_infected = 12 |n_removed = 27 |other = 9961 |
|time_sys = 2.50199999999995 |n_infected = 12 |n_removed = 27 |other = 9961 |
|time_sys = 2.50399999999995 |n_infected = 12 |n_removed = 27 |other = 9961 |
|time_sys = 2.50599999999995 |n_infected = 12 |n_removed = 27 |other = 9961 |
|time_sys = 2.50799999999995 |n_infected = 12 |n_removed = 27 |other = 9961 |
|time_sys = 2.50999999999995 |n_infected = 12 |n_removed = 27 |other = 9961 |
|time_sys = 2.51199999999994 |n_infected = 12 |n_removed = 27 |other = 9961 |
|time_sys = 2.51399999999994 |n_infected = 12 |n_removed = 27 |other = 9961 |
|time_sys = 2.51599999999994 |n_infected = 12 |n_removed = 27 |other = 9961 |
|time_sys = 2.51799999999994 |n_infected = 12 |n_removed = 27 |other = 9961 |
|time_sys = 2.51999999999994 |n_infected = 12 |n_removed = 27 |other = 9961 |
|time_sys = 2.52199999999994 |n_infected = 12 |n_removed = 27 |other = 9961 |
|time_sys = 2.52399999999994 |n_infected = 12 |n_removed = 27 |other = 9961 |
|time_sys = 2.52599999999994 |n_infected = 12 |n_removed = 27 |other = 9961 |
|time_sys = 2.52799999999994 |n_infected = 12 |n_removed = 27 |other = 9961 |
|time_sys = 2.52999999999994 |n_infected = 12 |n_removed = 27 |other = 9961 |
|time_sys = 2.53199999999994 |n_infected = 12 |n_removed = 27 |other = 9961 |
|time_sys = 2.53399999999994 |n_infected = 12 |n_removed = 27 |other = 9961 |
|time_sys = 2.53599999999994 |n_infected = 12 |n_removed = 27 |other = 9961 |
|time_sys = 2.53799999999994 |n_infected = 12 |n_removed = 27 |other = 9961 |
|time_sys = 2.53999999999994 |n_infected = 12 |n_removed = 27 |other = 9961 |
|time_sys = 2.54199999999994 |n_infected = 12 |n_removed = 27 |other = 9961 |
|time_sys = 2.54399999999994 |n_infected = 12 |n_removed = 27 |other = 9961 |
|time_sys = 2.54599999999994 |n_infected = 12 |n_removed = 27 |other = 9961 |
|time_sys = 2.54799999999994 |n_infected = 12 |n_removed = 27 |other = 9961 |
|time_sys = 2.54999999999994 |n_infected = 12 |n_removed = 27 |other = 9961 |
|time_sys = 2.55199999999994 |n_infected = 12 |n_removed = 27 |other = 9961 |
|time_sys = 2.55399999999994 |n_infected = 12 |n_removed = 27 |other = 9961 |
|time_sys = 2.55599999999994 |n_infected = 12 |n_removed = 27 |other = 9961 |
|time_sys = 2.55799999999994 |n_infected = 12 |n_removed = 27 |other = 9961 |
|time_sys = 2.55999999999994 |n_infected = 13 |n_removed = 27 |other = 9960 |
|time_sys = 2.56199999999994 |n_infected = 13 |n_removed = 27 |other = 9960 |
|time_sys = 2.56399999999994 |n_infected = 13 |n_removed = 27 |other = 9960 |
|time_sys = 2.56599999999994 |n_infected = 13 |n_removed = 27 |other = 9960 |
|time_sys = 2.56799999999994 |n_infected = 13 |n_removed = 27 |other = 9960 |
|time_sys = 2.56999999999994 |n_infected = 13 |n_removed = 27 |other = 9960 |
|time_sys = 2.57199999999994 |n_infected = 13 |n_removed = 27 |other = 9960 |
|time_sys = 2.57399999999994 |n_infected = 13 |n_removed = 27 |other = 9960 |
|time_sys = 2.57599999999994 |n_infected = 13 |n_removed = 27 |other = 9960 |
|time_sys = 2.57799999999994 |n_infected = 13 |n_removed = 27 |other = 9960 |
|time_sys = 2.57999999999994 |n_infected = 13 |n_removed = 27 |other = 9960 |
|time_sys = 2.58199999999994 |n_infected = 13 |n_removed = 27 |other = 9960 |
|time_sys = 2.58399999999994 |n_infected = 13 |n_removed = 27 |other = 9960 |
|time_sys = 2.58599999999994 |n_infected = 13 |n_removed = 27 |other = 9960 |
|time_sys = 2.58799999999994 |n_infected = 13 |n_removed = 27 |other = 9960 |
|time_sys = 2.58999999999994 |n_infected = 13 |n_removed = 27 |other = 9960 |
|time_sys = 2.59199999999994 |n_infected = 13 |n_removed = 27 |other = 9960 |
|time_sys = 2.59399999999994 |n_infected = 13 |n_removed = 27 |other = 9960 |
|time_sys = 2.59599999999994 |n_infected = 13 |n_removed = 27 |other = 9960 |
|time_sys = 2.59799999999994 |n_infected = 13 |n_removed = 27 |other = 9960 |
|time_sys = 2.59999999999994 |n_infected = 13 |n_removed = 27 |other = 9960 |
|time_sys = 2.60199999999994 |n_infected = 13 |n_removed = 27 |other = 9960 |
|time_sys = 2.60399999999993 |n_infected = 13 |n_removed = 27 |other = 9960 |
|time_sys = 2.60599999999993 |n_infected = 13 |n_removed = 27 |other = 9960 |
|time_sys = 2.60799999999993 |n_infected = 13 |n_removed = 27 |other = 9960 |
|time_sys = 2.60999999999993 |n_infected = 13 |n_removed = 27 |other = 9960 |
|time_sys = 2.61199999999993 |n_infected = 12 |n_removed = 28 |other = 9960 |
|time_sys = 2.61399999999993 |n_infected = 12 |n_removed = 28 |other = 9960 |
|time_sys = 2.61599999999993 |n_infected = 12 |n_removed = 28 |other = 9960 |
|time_sys = 2.61799999999993 |n_infected = 12 |n_removed = 28 |other = 9960 |
|time_sys = 2.61999999999993 |n_infected = 12 |n_removed = 28 |other = 9960 |
|time_sys = 2.62199999999993 |n_infected = 12 |n_removed = 28 |other = 9960 |
|time_sys = 2.62399999999993 |n_infected = 12 |n_removed = 28 |other = 9960 |
|time_sys = 2.62599999999993 |n_infected = 12 |n_removed = 28 |other = 9960 |
|time_sys = 2.62799999999993 |n_infected = 12 |n_removed = 28 |other = 9960 |
|time_sys = 2.62999999999993 |n_infected = 12 |n_removed = 28 |other = 9960 |
|time_sys = 2.63199999999993 |n_infected = 12 |n_removed = 28 |other = 9960 |
|time_sys = 2.63399999999993 |n_infected = 12 |n_removed = 28 |other = 9960 |
|time_sys = 2.63599999999993 |n_infected = 12 |n_removed = 28 |other = 9960 |
|time_sys = 2.63799999999993 |n_infected = 12 |n_removed = 28 |other = 9960 |
|time_sys = 2.63999999999993 |n_infected = 12 |n_removed = 28 |other = 9960 |
|time_sys = 2.64199999999993 |n_infected = 12 |n_removed = 28 |other = 9960 |
|time_sys = 2.64399999999993 |n_infected = 12 |n_removed = 28 |other = 9960 |
|time_sys = 2.64599999999993 |n_infected = 12 |n_removed = 28 |other = 9960 |
|time_sys = 2.64799999999993 |n_infected = 12 |n_removed = 28 |other = 9960 |
|time_sys = 2.64999999999993 |n_infected = 12 |n_removed = 28 |other = 9960 |
