# n_glb= 10000 vel_ave= 0.05 dens= 10000 sigma= 0.002 t_coll= 1 t_end= 12 t_recover= 4.5 dt= 0.002
|time_sys = 0 |n_infected = 100
|time_sys = 0.002 |n_infected = 104 |n_removed = 0 |other = 9896 |
|time_sys = 3.50799999999984 |n_infected = 2511 |n_removed = 0 |other = 7489 |
|time_sys = 3.50999999999984 |n_infected = 2514 |n_removed = 0 |other = 7486 |
|time_sys = 3.51199999999983 |n_infected = 2521 |n_removed = 0 |other = 7479 |
|time_sys = 3.51399999999983 |n_infected = 2524 |n_removed = 0 |other = 7476 |
|time_sys = 3.51599999999983 |n_infected = 2526 |n_removed = 0 |other = 7474 |
|time_sys = 3.51799999999983 |n_infected = 2528 |n_removed = 0 |other = 7472 |
|time_sys = 3.51999999999983 |n_infected = 2532 |n_removed = 0 |other = 7468 |
|time_sys = 3.52199999999983 |n_infected = 2537 |n_removed = 0 |other = 7463 |
|time_sys = 3.52399999999983 |n_infected = 2544 |n_removed = 0 |other = 7456 |
|time_sys = 3.52599999999983 |n_infected = 2548 |n_removed = 0 |other = 7452 |
|time_sys = 3.52799999999983 |n_infected = 2552 |n_removed = 0 |other = 7448 |
|time_sys = 3.52999999999983 |n_infected = 2554 |n_removed = 0 |other = 7446 |
|time_sys = 3.53199999999983 |n_infected = 2555 |n_removed = 0 |other = 7445 |
|time_sys = 3.53399999999983 |n_infected = 2558 |n_removed = 0 |other = 7442 |
|time_sys = 3.53599999999983 |n_infected = 2563 |n_removed = 0 |other = 7437 |
|time_sys = 3.53799999999983 |n_infected = 2567 |n_removed = 0 |other = 7433 |
|time_sys = 3.53999999999983 |n_infected = 2572 |n_removed = 0 |other = 7428 |
|time_sys = 3.54199999999983 |n_infected = 2574 |n_removed = 0 |other = 7426 |
|time_sys = 3.54399999999983 |n_infected = 2576 |n_removed = 0 |other = 7424 |
|time_sys = 3.54599999999983 |n_infected = 2582 |n_removed = 0 |other = 7418 |
|time_sys = 3.54799999999983 |n_infected = 2585 |n_removed = 0 |other = 7415 |
|time_sys = 3.54999999999983 |n_infected = 2588 |n_removed = 0 |other = 7412 |
|time_sys = 3.55199999999983 |n_infected = 2595 |n_removed = 0 |other = 7405 |
|time_sys = 3.55399999999983 |n_infected = 2602 |n_removed = 0 |other = 7398 |
|time_sys = 3.55599999999983 |n_infected = 2608 |n_removed = 0 |other = 7392 |
|time_sys = 3.55799999999983 |n_infected = 2616 |n_removed = 0 |other = 7384 |
|time_sys = 3.55999999999983 |n_infected = 2622 |n_removed = 0 |other = 7378 |
|time_sys = 3.56199999999983 |n_infected = 2628 |n_removed = 0 |other = 7372 |
|time_sys = 3.56399999999983 |n_infected = 2632 |n_removed = 0 |other = 7368 |
|time_sys = 3.56599999999983 |n_infected = 2634 |n_removed = 0 |other = 7366 |
|time_sys = 3.56799999999983 |n_infected = 2640 |n_removed = 0 |other = 7360 |
|time_sys = 3.56999999999983 |n_infected = 2642 |n_removed = 0 |other = 7358 |
|time_sys = 3.57199999999983 |n_infected = 2645 |n_removed = 0 |other = 7355 |
|time_sys = 3.57399999999983 |n_infected = 2647 |n_removed = 0 |other = 7353 |
|time_sys = 3.57599999999983 |n_infected = 2650 |n_removed = 0 |other = 7350 |
|time_sys = 3.57799999999983 |n_infected = 2654 |n_removed = 0 |other = 7346 |
|time_sys = 3.57999999999983 |n_infected = 2658 |n_removed = 0 |other = 7342 |
|time_sys = 3.58199999999983 |n_infected = 2666 |n_removed = 0 |other = 7334 |
|time_sys = 3.58399999999983 |n_infected = 2667 |n_removed = 0 |other = 7333 |
|time_sys = 3.58599999999983 |n_infected = 2673 |n_removed = 0 |other = 7327 |
|time_sys = 3.58799999999983 |n_infected = 2675 |n_removed = 0 |other = 7325 |
|time_sys = 3.58999999999983 |n_infected = 2679 |n_removed = 0 |other = 7321 |
|time_sys = 3.59199999999983 |n_infected = 2682 |n_removed = 0 |other = 7318 |
|time_sys = 3.59399999999983 |n_infected = 2685 |n_removed = 0 |other = 7315 |
|time_sys = 3.59599999999983 |n_infected = 2691 |n_removed = 0 |other = 7309 |
|time_sys = 3.59799999999983 |n_infected = 2694 |n_removed = 0 |other = 7306 |
|time_sys = 3.59999999999983 |n_infected = 2697 |n_removed = 0 |other = 7303 |
|time_sys = 3.60199999999982 |n_infected = 2699 |n_removed = 0 |other = 7301 |
|time_sys = 3.60399999999982 |n_infected = 2702 |n_removed = 0 |other = 7298 |
|time_sys = 3.60599999999982 |n_infected = 2706 |n_removed = 0 |other = 7294 |
|time_sys = 3.60799999999982 |n_infected = 2708 |n_removed = 0 |other = 7292 |
|time_sys = 3.60999999999982 |n_infected = 2710 |n_removed = 0 |other = 7290 |
|time_sys = 3.61199999999982 |n_infected = 2716 |n_removed = 0 |other = 7284 |
|time_sys = 3.61399999999982 |n_infected = 2718 |n_removed = 0 |other = 7282 |
|time_sys = 3.61599999999982 |n_infected = 2726 |n_removed = 0 |other = 7274 |
|time_sys = 3.61799999999982 |n_infected = 2729 |n_removed = 0 |other = 7271 |
|time_sys = 3.61999999999982 |n_infected = 2735 |n_removed = 0 |other = 7265 |
|time_sys = 3.62199999999982 |n_infected = 2742 |n_removed = 0 |other = 7258 |
|time_sys = 3.62399999999982 |n_infected = 2744 |n_removed = 0 |other = 7256 |
|time_sys = 3.62599999999982 |n_infected = 2753 |n_removed = 0 |other = 7247 |
|time_sys = 3.62799999999982 |n_infected = 2755 |n_removed = 0 |other = 7245 |
|time_sys = 3.62999999999982 |n_infected = 2760 |n_removed = 0 |other = 7240 |
|time_sys = 3.63199999999982 |n_infected = 2761 |n_removed = 0 |other = 7239 |
|time_sys = 3.63399999999982 |n_infected = 2767 |n_removed = 0 |other = 7233 |
|time_sys = 3.63599999999982 |n_infected = 2772 |n_removed = 0 |other = 7228 |
|time_sys = 3.63799999999982 |n_infected = 2772 |n_removed = 0 |other = 7228 |
|time_sys = 3.63999999999982 |n_infected = 2773 |n_removed = 0 |other = 7227 |
|time_sys = 3.64199999999982 |n_infected = 2775 |n_removed = 0 |other = 7225 |
|time_sys = 3.64399999999982 |n_infected = 2779 |n_removed = 0 |other = 7221 |
|time_sys = 3.64599999999982 |n_infected = 2783 |n_removed = 0 |other = 7217 |
|time_sys = 3.64799999999982 |n_infected = 2785 |n_removed = 0 |other = 7215 |
|time_sys = 3.64999999999982 |n_infected = 2789 |n_removed = 0 |other = 7211 |
|time_sys = 3.65199999999982 |n_infected = 2795 |n_removed = 0 |other = 7205 |
|time_sys = 3.65399999999982 |n_infected = 2801 |n_removed = 0 |other = 7199 |
|time_sys = 3.65599999999982 |n_infected = 2805 |n_removed = 0 |other = 7195 |
|time_sys = 3.65799999999982 |n_infected = 2808 |n_removed = 0 |other = 7192 |
|time_sys = 3.65999999999982 |n_infected = 2812 |n_removed = 0 |other = 7188 |
|time_sys = 3.66199999999982 |n_infected = 2817 |n_removed = 0 |other = 7183 |
|time_sys = 3.66399999999982 |n_infected = 2817 |n_removed = 0 |other = 7183 |
|time_sys = 3.66599999999982 |n_infected = 2818 |n_removed = 0 |other = 7182 |
|time_sys = 3.66799999999982 |n_infected = 2822 |n_removed = 0 |other = 7178 |
|time_sys = 3.66999999999982 |n_infected = 2828 |n_removed = 0 |other = 7172 |
|time_sys = 3.67199999999982 |n_infected = 2833 |n_removed = 0 |other = 7167 |
|time_sys = 3.67399999999982 |n_infected = 2839 |n_removed = 0 |other = 7161 |
|time_sys = 3.67599999999982 |n_infected = 2841 |n_removed = 0 |other = 7159 |
|time_sys = 3.67799999999982 |n_infected = 2844 |n_removed = 0 |other = 7156 |
|time_sys = 3.67999999999982 |n_infected = 2848 |n_removed = 0 |other = 7152 |
|time_sys = 3.68199999999982 |n_infected = 2853 |n_removed = 0 |other = 7147 |
|time_sys = 3.68399999999982 |n_infected = 2861 |n_removed = 0 |other = 7139 |
|time_sys = 3.68599999999982 |n_infected = 2862 |n_removed = 0 |other = 7138 |
|time_sys = 3.68799999999982 |n_infected = 2868 |n_removed = 0 |other = 7132 |
|time_sys = 3.68999999999982 |n_infected = 2871 |n_removed = 0 |other = 7129 |
|time_sys = 3.69199999999981 |n_infected = 2876 |n_removed = 0 |other = 7124 |
|time_sys = 3.69399999999981 |n_infected = 2882 |n_removed = 0 |other = 7118 |
|time_sys = 3.69599999999981 |n_infected = 2887 |n_removed = 0 |other = 7113 |
|time_sys = 3.69799999999981 |n_infected = 2888 |n_removed = 0 |other = 7112 |
|time_sys = 3.69999999999981 |n_infected = 2892 |n_removed = 0 |other = 7108 |
|time_sys = 3.70199999999981 |n_infected = 2895 |n_removed = 0 |other = 7105 |
|time_sys = 3.70399999999981 |n_infected = 2898 |n_removed = 0 |other = 7102 |
|time_sys = 3.70599999999981 |n_infected = 2905 |n_removed = 0 |other = 7095 |
|time_sys = 3.70799999999981 |n_infected = 2911 |n_removed = 0 |other = 7089 |
|time_sys = 3.70999999999981 |n_infected = 2914 |n_removed = 0 |other = 7086 |
|time_sys = 3.71199999999981 |n_infected = 2917 |n_removed = 0 |other = 7083 |
|time_sys = 3.71399999999981 |n_infected = 2920 |n_removed = 0 |other = 7080 |
|time_sys = 3.71599999999981 |n_infected = 2922 |n_removed = 0 |other = 7078 |
|time_sys = 3.71799999999981 |n_infected = 2924 |n_removed = 0 |other = 7076 |
|time_sys = 3.71999999999981 |n_infected = 2925 |n_removed = 0 |other = 7075 |
|time_sys = 3.72199999999981 |n_infected = 2927 |n_removed = 0 |other = 7073 |
|time_sys = 3.72399999999981 |n_infected = 2935 |n_removed = 0 |other = 7065 |
|time_sys = 3.72599999999981 |n_infected = 2940 |n_removed = 0 |other = 7060 |
|time_sys = 3.72799999999981 |n_infected = 2945 |n_removed = 0 |other = 7055 |
|time_sys = 3.72999999999981 |n_infected = 2947 |n_removed = 0 |other = 7053 |
|time_sys = 3.73199999999981 |n_infected = 2952 |n_removed = 0 |other = 7048 |
|time_sys = 3.73399999999981 |n_infected = 2953 |n_removed = 0 |other = 7047 |
|time_sys = 3.73599999999981 |n_infected = 2961 |n_removed = 0 |other = 7039 |
|time_sys = 3.73799999999981 |n_infected = 2964 |n_removed = 0 |other = 7036 |
|time_sys = 3.73999999999981 |n_infected = 2972 |n_removed = 0 |other = 7028 |
|time_sys = 3.74199999999981 |n_infected = 2980 |n_removed = 0 |other = 7020 |
|time_sys = 3.74399999999981 |n_infected = 2983 |n_removed = 0 |other = 7017 |
|time_sys = 3.74599999999981 |n_infected = 2988 |n_removed = 0 |other = 7012 |
|time_sys = 3.74799999999981 |n_infected = 2992 |n_removed = 0 |other = 7008 |
|time_sys = 3.74999999999981 |n_infected = 2995 |n_removed = 0 |other = 7005 |
|time_sys = 3.75199999999981 |n_infected = 2999 |n_removed = 0 |other = 7001 |
|time_sys = 3.75399999999981 |n_infected = 3007 |n_removed = 0 |other = 6993 |
|time_sys = 3.75599999999981 |n_infected = 3011 |n_removed = 0 |other = 6989 |
|time_sys = 3.75799999999981 |n_infected = 3012 |n_removed = 0 |other = 6988 |
|time_sys = 3.75999999999981 |n_infected = 3015 |n_removed = 0 |other = 6985 |
|time_sys = 3.76199999999981 |n_infected = 3020 |n_removed = 0 |other = 6980 |
|time_sys = 3.76399999999981 |n_infected = 3021 |n_removed = 0 |other = 6979 |
|time_sys = 3.76599999999981 |n_infected = 3025 |n_removed = 0 |other = 6975 |
|time_sys = 3.76799999999981 |n_infected = 3029 |n_removed = 0 |other = 6971 |
|time_sys = 3.76999999999981 |n_infected = 3033 |n_removed = 0 |other = 6967 |
|time_sys = 3.77199999999981 |n_infected = 3041 |n_removed = 0 |other = 6959 |
|time_sys = 3.77399999999981 |n_infected = 3042 |n_removed = 0 |other = 6958 |
|time_sys = 3.77599999999981 |n_infected = 3047 |n_removed = 0 |other = 6953 |
|time_sys = 3.77799999999981 |n_infected = 3054 |n_removed = 0 |other = 6946 |
|time_sys = 3.77999999999981 |n_infected = 3057 |n_removed = 0 |other = 6943 |
|time_sys = 3.78199999999981 |n_infected = 3062 |n_removed = 0 |other = 6938 |
|time_sys = 3.7839999999998 |n_infected = 3066 |n_removed = 0 |other = 6934 |
|time_sys = 3.7859999999998 |n_infected = 3072 |n_removed = 0 |other = 6928 |
|time_sys = 3.7879999999998 |n_infected = 3074 |n_removed = 0 |other = 6926 |
|time_sys = 3.7899999999998 |n_infected = 3078 |n_removed = 0 |other = 6922 |
|time_sys = 3.7919999999998 |n_infected = 3084 |n_removed = 0 |other = 6916 |
|time_sys = 3.7939999999998 |n_infected = 3087 |n_removed = 0 |other = 6913 |
|time_sys = 3.7959999999998 |n_infected = 3088 |n_removed = 0 |other = 6912 |
|time_sys = 3.7979999999998 |n_infected = 3095 |n_removed = 0 |other = 6905 |
|time_sys = 3.7999999999998 |n_infected = 3099 |n_removed = 0 |other = 6901 |
|time_sys = 3.8019999999998 |n_infected = 3105 |n_removed = 0 |other = 6895 |
|time_sys = 3.8039999999998 |n_infected = 3109 |n_removed = 0 |other = 6891 |
|time_sys = 3.8059999999998 |n_infected = 3113 |n_removed = 0 |other = 6887 |
|time_sys = 3.8079999999998 |n_infected = 3117 |n_removed = 0 |other = 6883 |
|time_sys = 3.8099999999998 |n_infected = 3124 |n_removed = 0 |other = 6876 |
|time_sys = 3.8119999999998 |n_infected = 3127 |n_removed = 0 |other = 6873 |
|time_sys = 3.8139999999998 |n_infected = 3128 |n_removed = 0 |other = 6872 |
|time_sys = 3.8159999999998 |n_infected = 3133 |n_removed = 0 |other = 6867 |
|time_sys = 3.8179999999998 |n_infected = 3140 |n_removed = 0 |other = 6860 |
|time_sys = 3.8199999999998 |n_infected = 3142 |n_removed = 0 |other = 6858 |
|time_sys = 3.8219999999998 |n_infected = 3147 |n_removed = 0 |other = 6853 |
|time_sys = 3.8239999999998 |n_infected = 3152 |n_removed = 0 |other = 6848 |
|time_sys = 3.8259999999998 |n_infected = 3152 |n_removed = 0 |other = 6848 |
|time_sys = 3.8279999999998 |n_infected = 3153 |n_removed = 0 |other = 6847 |
|time_sys = 3.8299999999998 |n_infected = 3155 |n_removed = 0 |other = 6845 |
|time_sys = 3.8319999999998 |n_infected = 3155 |n_removed = 0 |other = 6845 |
|time_sys = 3.8339999999998 |n_infected = 3157 |n_removed = 0 |other = 6843 |
|time_sys = 3.8359999999998 |n_infected = 3159 |n_removed = 0 |other = 6841 |
|time_sys = 3.8379999999998 |n_infected = 3164 |n_removed = 0 |other = 6836 |
|time_sys = 3.8399999999998 |n_infected = 3169 |n_removed = 0 |other = 6831 |
|time_sys = 3.8419999999998 |n_infected = 3171 |n_removed = 0 |other = 6829 |
|time_sys = 3.8439999999998 |n_infected = 3172 |n_removed = 0 |other = 6828 |
|time_sys = 3.8459999999998 |n_infected = 3174 |n_removed = 0 |other = 6826 |
|time_sys = 3.8479999999998 |n_infected = 3176 |n_removed = 0 |other = 6824 |
|time_sys = 3.8499999999998 |n_infected = 3181 |n_removed = 0 |other = 6819 |
|time_sys = 3.8519999999998 |n_infected = 3186 |n_removed = 0 |other = 6814 |
|time_sys = 3.8539999999998 |n_infected = 3192 |n_removed = 0 |other = 6808 |
|time_sys = 3.8559999999998 |n_infected = 3197 |n_removed = 0 |other = 6803 |
|time_sys = 3.8579999999998 |n_infected = 3201 |n_removed = 0 |other = 6799 |
|time_sys = 3.8599999999998 |n_infected = 3204 |n_removed = 0 |other = 6796 |
|time_sys = 3.8619999999998 |n_infected = 3207 |n_removed = 0 |other = 6793 |
|time_sys = 3.8639999999998 |n_infected = 3210 |n_removed = 0 |other = 6790 |
|time_sys = 3.8659999999998 |n_infected = 3214 |n_removed = 0 |other = 6786 |
|time_sys = 3.8679999999998 |n_infected = 3218 |n_removed = 0 |other = 6782 |
|time_sys = 3.8699999999998 |n_infected = 3221 |n_removed = 0 |other = 6779 |
|time_sys = 3.8719999999998 |n_infected = 3225 |n_removed = 0 |other = 6775 |
|time_sys = 3.87399999999979 |n_infected = 3231 |n_removed = 0 |other = 6769 |
|time_sys = 3.87599999999979 |n_infected = 3235 |n_removed = 0 |other = 6765 |
|time_sys = 3.87799999999979 |n_infected = 3242 |n_removed = 0 |other = 6758 |
|time_sys = 3.87999999999979 |n_infected = 3245 |n_removed = 0 |other = 6755 |
|time_sys = 3.88199999999979 |n_infected = 3248 |n_removed = 0 |other = 6752 |
|time_sys = 3.88399999999979 |n_infected = 3253 |n_removed = 0 |other = 6747 |
|time_sys = 3.88599999999979 |n_infected = 3259 |n_removed = 0 |other = 6741 |
|time_sys = 3.88799999999979 |n_infected = 3265 |n_removed = 0 |other = 6735 |
|time_sys = 3.88999999999979 |n_infected = 3270 |n_removed = 0 |other = 6730 |
|time_sys = 3.89199999999979 |n_infected = 3275 |n_removed = 0 |other = 6725 |
|time_sys = 3.89399999999979 |n_infected = 3277 |n_removed = 0 |other = 6723 |
|time_sys = 3.89599999999979 |n_infected = 3282 |n_removed = 0 |other = 6718 |
|time_sys = 3.89799999999979 |n_infected = 3284 |n_removed = 0 |other = 6716 |
|time_sys = 3.89999999999979 |n_infected = 3294 |n_removed = 0 |other = 6706 |
|time_sys = 3.90199999999979 |n_infected = 3295 |n_removed = 0 |other = 6705 |
|time_sys = 3.90399999999979 |n_infected = 3297 |n_removed = 0 |other = 6703 |
|time_sys = 3.90599999999979 |n_infected = 3299 |n_removed = 0 |other = 6701 |
|time_sys = 3.90799999999979 |n_infected = 3305 |n_removed = 0 |other = 6695 |
|time_sys = 3.90999999999979 |n_infected = 3312 |n_removed = 0 |other = 6688 |
|time_sys = 3.91199999999979 |n_infected = 3317 |n_removed = 0 |other = 6683 |
|time_sys = 3.91399999999979 |n_infected = 3321 |n_removed = 0 |other = 6679 |
|time_sys = 3.91599999999979 |n_infected = 3323 |n_removed = 0 |other = 6677 |
|time_sys = 3.91799999999979 |n_infected = 3325 |n_removed = 0 |other = 6675 |
|time_sys = 3.91999999999979 |n_infected = 3329 |n_removed = 0 |other = 6671 |
|time_sys = 3.92199999999979 |n_infected = 3334 |n_removed = 0 |other = 6666 |
|time_sys = 3.92399999999979 |n_infected = 3341 |n_removed = 0 |other = 6659 |
|time_sys = 3.92599999999979 |n_infected = 3346 |n_removed = 0 |other = 6654 |
|time_sys = 3.92799999999979 |n_infected = 3349 |n_removed = 0 |other = 6651 |
|time_sys = 3.92999999999979 |n_infected = 3350 |n_removed = 0 |other = 6650 |
|time_sys = 3.93199999999979 |n_infected = 3353 |n_removed = 0 |other = 6647 |
|time_sys = 3.93399999999979 |n_infected = 3361 |n_removed = 0 |other = 6639 |
|time_sys = 3.93599999999979 |n_infected = 3367 |n_removed = 0 |other = 6633 |
|time_sys = 3.93799999999979 |n_infected = 3374 |n_removed = 0 |other = 6626 |
|time_sys = 3.93999999999979 |n_infected = 3378 |n_removed = 0 |other = 6622 |
|time_sys = 3.94199999999979 |n_infected = 3385 |n_removed = 0 |other = 6615 |
|time_sys = 3.94399999999979 |n_infected = 3391 |n_removed = 0 |other = 6609 |
|time_sys = 3.94599999999979 |n_infected = 3392 |n_removed = 0 |other = 6608 |
|time_sys = 3.94799999999979 |n_infected = 3394 |n_removed = 0 |other = 6606 |
|time_sys = 3.94999999999979 |n_infected = 3397 |n_removed = 0 |other = 6603 |
|time_sys = 3.95199999999979 |n_infected = 3406 |n_removed = 0 |other = 6594 |
|time_sys = 3.95399999999979 |n_infected = 3408 |n_removed = 0 |other = 6592 |
|time_sys = 3.95599999999979 |n_infected = 3410 |n_removed = 0 |other = 6590 |
|time_sys = 3.95799999999979 |n_infected = 3415 |n_removed = 0 |other = 6585 |
|time_sys = 3.95999999999979 |n_infected = 3416 |n_removed = 0 |other = 6584 |
|time_sys = 3.96199999999979 |n_infected = 3422 |n_removed = 0 |other = 6578 |
|time_sys = 3.96399999999979 |n_infected = 3425 |n_removed = 0 |other = 6575 |
|time_sys = 3.96599999999978 |n_infected = 3427 |n_removed = 0 |other = 6573 |
|time_sys = 3.96799999999978 |n_infected = 3433 |n_removed = 0 |other = 6567 |
|time_sys = 3.96999999999978 |n_infected = 3437 |n_removed = 0 |other = 6563 |
|time_sys = 3.97199999999978 |n_infected = 3443 |n_removed = 0 |other = 6557 |
|time_sys = 3.97399999999978 |n_infected = 3446 |n_removed = 0 |other = 6554 |
|time_sys = 3.97599999999978 |n_infected = 3451 |n_removed = 0 |other = 6549 |
|time_sys = 3.97799999999978 |n_infected = 3457 |n_removed = 0 |other = 6543 |
|time_sys = 3.97999999999978 |n_infected = 3460 |n_removed = 0 |other = 6540 |
|time_sys = 3.98199999999978 |n_infected = 3464 |n_removed = 0 |other = 6536 |
|time_sys = 3.98399999999978 |n_infected = 3470 |n_removed = 0 |other = 6530 |
|time_sys = 3.98599999999978 |n_infected = 3475 |n_removed = 0 |other = 6525 |
|time_sys = 3.98799999999978 |n_infected = 3482 |n_removed = 0 |other = 6518 |
|time_sys = 3.98999999999978 |n_infected = 3491 |n_removed = 0 |other = 6509 |
|time_sys = 3.99199999999978 |n_infected = 3494 |n_removed = 0 |other = 6506 |
|time_sys = 3.99399999999978 |n_infected = 3500 |n_removed = 0 |other = 6500 |
|time_sys = 3.99599999999978 |n_infected = 3504 |n_removed = 0 |other = 6496 |
|time_sys = 3.99799999999978 |n_infected = 3507 |n_removed = 0 |other = 6493 |
|time_sys = 3.99999999999978 |n_infected = 3513 |n_removed = 0 |other = 6487 |
|time_sys = 4.00199999999978 |n_infected = 3519 |n_removed = 0 |other = 6481 |
|time_sys = 4.00399999999978 |n_infected = 3523 |n_removed = 0 |other = 6477 |
|time_sys = 4.00599999999978 |n_infected = 3526 |n_removed = 0 |other = 6474 |
|time_sys = 4.00799999999978 |n_infected = 3532 |n_removed = 0 |other = 6468 |
|time_sys = 4.00999999999978 |n_infected = 3537 |n_removed = 0 |other = 6463 |
|time_sys = 4.01199999999978 |n_infected = 3541 |n_removed = 0 |other = 6459 |
|time_sys = 4.01399999999978 |n_infected = 3546 |n_removed = 0 |other = 6454 |
|time_sys = 4.01599999999978 |n_infected = 3554 |n_removed = 0 |other = 6446 |
|time_sys = 4.01799999999978 |n_infected = 3560 |n_removed = 0 |other = 6440 |
|time_sys = 4.01999999999978 |n_infected = 3564 |n_removed = 0 |other = 6436 |
|time_sys = 4.02199999999978 |n_infected = 3569 |n_removed = 0 |other = 6431 |
|time_sys = 4.02399999999978 |n_infected = 3574 |n_removed = 0 |other = 6426 |
|time_sys = 4.02599999999978 |n_infected = 3578 |n_removed = 0 |other = 6422 |
|time_sys = 4.02799999999978 |n_infected = 3582 |n_removed = 0 |other = 6418 |
|time_sys = 4.02999999999978 |n_infected = 3585 |n_removed = 0 |other = 6415 |
|time_sys = 4.03199999999978 |n_infected = 3589 |n_removed = 0 |other = 6411 |
|time_sys = 4.03399999999978 |n_infected = 3592 |n_removed = 0 |other = 6408 |
|time_sys = 4.03599999999978 |n_infected = 3598 |n_removed = 0 |other = 6402 |
|time_sys = 4.03799999999978 |n_infected = 3604 |n_removed = 0 |other = 6396 |
|time_sys = 4.03999999999978 |n_infected = 3610 |n_removed = 0 |other = 6390 |
|time_sys = 4.04199999999978 |n_infected = 3615 |n_removed = 0 |other = 6385 |
|time_sys = 4.04399999999978 |n_infected = 3619 |n_removed = 0 |other = 6381 |
|time_sys = 4.04599999999978 |n_infected = 3623 |n_removed = 0 |other = 6377 |
|time_sys = 4.04799999999978 |n_infected = 3624 |n_removed = 0 |other = 6376 |
|time_sys = 4.04999999999978 |n_infected = 3630 |n_removed = 0 |other = 6370 |
|time_sys = 4.05199999999978 |n_infected = 3635 |n_removed = 0 |other = 6365 |
|time_sys = 4.05399999999978 |n_infected = 3636 |n_removed = 0 |other = 6364 |
|time_sys = 4.05599999999978 |n_infected = 3639 |n_removed = 0 |other = 6361 |
|time_sys = 4.05799999999978 |n_infected = 3642 |n_removed = 0 |other = 6358 |
|time_sys = 4.05999999999977 |n_infected = 3651 |n_removed = 0 |other = 6349 |
|time_sys = 4.06199999999977 |n_infected = 3652 |n_removed = 0 |other = 6348 |
|time_sys = 4.06399999999977 |n_infected = 3655 |n_removed = 0 |other = 6345 |
|time_sys = 4.06599999999977 |n_infected = 3657 |n_removed = 0 |other = 6343 |
|time_sys = 4.06799999999977 |n_infected = 3657 |n_removed = 0 |other = 6343 |
|time_sys = 4.06999999999977 |n_infected = 3664 |n_removed = 0 |other = 6336 |
|time_sys = 4.07199999999977 |n_infected = 3669 |n_removed = 0 |other = 6331 |
|time_sys = 4.07399999999977 |n_infected = 3670 |n_removed = 0 |other = 6330 |
|time_sys = 4.07599999999977 |n_infected = 3670 |n_removed = 0 |other = 6330 |
|time_sys = 4.07799999999977 |n_infected = 3675 |n_removed = 0 |other = 6325 |
|time_sys = 4.07999999999977 |n_infected = 3683 |n_removed = 0 |other = 6317 |
|time_sys = 4.08199999999977 |n_infected = 3690 |n_removed = 0 |other = 6310 |
|time_sys = 4.08399999999977 |n_infected = 3691 |n_removed = 0 |other = 6309 |
|time_sys = 4.08599999999977 |n_infected = 3695 |n_removed = 0 |other = 6305 |
|time_sys = 4.08799999999977 |n_infected = 3700 |n_removed = 0 |other = 6300 |
|time_sys = 4.08999999999977 |n_infected = 3701 |n_removed = 0 |other = 6299 |
|time_sys = 4.09199999999977 |n_infected = 3703 |n_removed = 0 |other = 6297 |
|time_sys = 4.09399999999977 |n_infected = 3708 |n_removed = 0 |other = 6292 |
|time_sys = 4.09599999999977 |n_infected = 3712 |n_removed = 0 |other = 6288 |
|time_sys = 4.09799999999977 |n_infected = 3718 |n_removed = 0 |other = 6282 |
|time_sys = 4.09999999999977 |n_infected = 3721 |n_removed = 0 |other = 6279 |
|time_sys = 4.10199999999977 |n_infected = 3730 |n_removed = 0 |other = 6270 |
|time_sys = 4.10399999999977 |n_infected = 3736 |n_removed = 0 |other = 6264 |
|time_sys = 4.10599999999977 |n_infected = 3739 |n_removed = 0 |other = 6261 |
|time_sys = 4.10799999999977 |n_infected = 3743 |n_removed = 0 |other = 6257 |
|time_sys = 4.10999999999977 |n_infected = 3749 |n_removed = 0 |other = 6251 |
|time_sys = 4.11199999999977 |n_infected = 3754 |n_removed = 0 |other = 6246 |
|time_sys = 4.11399999999977 |n_infected = 3758 |n_removed = 0 |other = 6242 |
|time_sys = 4.11599999999977 |n_infected = 3761 |n_removed = 0 |other = 6239 |
|time_sys = 4.11799999999977 |n_infected = 3765 |n_removed = 0 |other = 6235 |
|time_sys = 4.11999999999977 |n_infected = 3770 |n_removed = 0 |other = 6230 |
|time_sys = 4.12199999999977 |n_infected = 3771 |n_removed = 0 |other = 6229 |
|time_sys = 4.12399999999977 |n_infected = 3773 |n_removed = 0 |other = 6227 |
|time_sys = 4.12599999999977 |n_infected = 3776 |n_removed = 0 |other = 6224 |
|time_sys = 4.12799999999977 |n_infected = 3778 |n_removed = 0 |other = 6222 |
|time_sys = 4.12999999999977 |n_infected = 3784 |n_removed = 0 |other = 6216 |
|time_sys = 4.13199999999977 |n_infected = 3789 |n_removed = 0 |other = 6211 |
|time_sys = 4.13399999999977 |n_infected = 3792 |n_removed = 0 |other = 6208 |
|time_sys = 4.13599999999977 |n_infected = 3800 |n_removed = 0 |other = 6200 |
|time_sys = 4.13799999999977 |n_infected = 3804 |n_removed = 0 |other = 6196 |
|time_sys = 4.13999999999977 |n_infected = 3809 |n_removed = 0 |other = 6191 |
|time_sys = 4.14199999999977 |n_infected = 3811 |n_removed = 0 |other = 6189 |
|time_sys = 4.14399999999977 |n_infected = 3816 |n_removed = 0 |other = 6184 |
|time_sys = 4.14599999999977 |n_infected = 3821 |n_removed = 0 |other = 6179 |
|time_sys = 4.14799999999977 |n_infected = 3830 |n_removed = 0 |other = 6170 |
|time_sys = 4.14999999999976 |n_infected = 3833 |n_removed = 0 |other = 6167 |
